angDist,_RAJ2000,_DEJ2000,Name,Type,Period,Vmag,E_B-V_,__Fe_H_3,_RA,_DE,recno,id,RA_ICRS,DE_ICRS,rest,b_rest,B_rest,rlen,ResFlag,ModFlag
0.064333,195.79453,-60.877464,"V0496 Cen      ","DCEP    ",4.424,9.95,0.579,0.06,195.79453,-60.87747,230,6055722403534963840,195.79448843602,-60.87746849219,2108.084175397860000,1975.457677063310000,2259.337970966080000,1345.314568604900,1,1
0.049784,267.15625,-30.475962,"V0500 Sco      ","DCEP    ",9.317,8.73,0.567,0.07,267.15625,-30.47596,231,4056026175045038464,267.15626317688,-30.47596766898,1392.438850637750000,1273.517145214440000,1535.371894581230000,2363.811531221640,1,1
0.016323,101.18311,-3.9524,"V0504 Mon      ","DCEPS   ",2.775,11.81,0.531,-0.26,101.18311,-3.9524,232,3105345570728492416,101.18310921766,-3.95239760842,5508.790759015800000,4492.658467915120000,6990.811347056880000,1428.714948808620,1,1
0.011861,101.78917,3.9670975,"V0508 Mon      ","DCEP    ",4.134,10.5,0.31,-0.15,101.78917,3.9671,233,3127458403130026112,101.78916617863,3.96710094777,5315.310429503030000,4297.637239343580000,6783.274274113820000,1132.880102957430,1,1
0.008256,101.86222,2.5170681,"V0510 Mon      ","DCEP    ",7.457,12.64,0.797,-0.12,101.86222,2.51707,234,3126452998526263040,101.86221933658,2.51706825922,6179.129099877960000,4972.397201034810000,7903.554197283590000,1173.775904243640,1,1
0.063802,105.47341,-1.1309589,"V0526 Mon      ","DCEPS   ",2.675,8.62,0.087,-0.08,105.47341,-1.13096,235,3112550812164329856,105.47339593215,-1.13095162313,2231.773615580270000,2035.485478352830000,2468.516936793550000,1112.562104960610,1,1
0.062153,320.1371,45.467506,"V0532 Cyg      ","DCEPS   ",3.284,9.09,0.519,0.01,320.1371,45.4675,236,1971722045688053248,320.13706401958,45.46748970312,1696.252841838910000,1605.774965540670000,1797.293937509300000,1104.550097168130,1,1
0.061501,290.25977,8.516335,"V0600 Aql      ","DCEP    ",7.239,10.03,0.812,0.08,290.25977,8.51633,237,4307944836090489600,290.25978278463,8.51632780165,1726.854672404140000,1571.389620339100000,1915.526515220640000,1367.630242294170,1,1
0.023014,23.180103,63.593803,"V0636 Cas      ","DCEPS   ",8.377,7.17,0.593,0.12,23.1801,63.59381,238,512524361613040640,23.18009883143,63.59380464903,755.133833733233000,737.541037025368000,773.570504554969000,1277.448107002600,1,1
0.037558,260.69366,-45.614277,"V0636 Sco      ","DCEP    ",6.797,6.65,0.227,0.12,260.69366,-45.61428,239,5952775576537356544,260.69365441383,-45.61428835358,996.948096106389000,955.723172178243000,1041.818907930010000,1777.575481385620,1,1
0.085126,202.8892,-61.582367,"V0659 Cen      ","DCEPS   ",5.623,6.62,0.151,0.12,202.8892,-61.58237,240,5868451040512196224,202.88915648446,-61.58237307717,2040.988999100820000,1482.662323408590000,3138.624283812030000,1333.395727075110,1,1
0.081863,299.3876,11.043678,"V0733 Aql      ","DCEP    ",6.179,9.97,0.106,0.14,299.3876,11.04368,241,4303770918113986304,299.38759360458,11.04365975207,3032.187949381020000,2672.542772127140000,3497.929343596480000,1457.121274169630,1,1
0.071828,219.29987,-62.010902,"V0737 Cen      ","DCEP    ",7.066,6.73,0.227,0.18,219.29987,-62.0109,242,5877533315817003648,219.29984533125,-62.01091609766,959.188858771560000,930.487681149587000,989.682579059737000,1425.946188060300,1,1
0.111838,294.54828,32.489567,"V0924 Cyg      ","DCEPS   ",5.572,10.71,0.243,-0.03,294.54828,32.48957,243,2045359534871088384,294.54825140629,32.48954986045,10339.310007861100000,8090.111313592200000,13734.837978924500000,2486.181213440910,1,1
0.059820,264.4065,-40.81354,"V0950 Sco      ","DCEPS   ",3.38,7.31,0.251,0.17,264.40652,-40.81354,244,5960623272099513856,264.40650539207,-40.81354938080,1156.869685608710000,1089.377874534690000,1233.103465430740000,1902.292374570900,1,1
0.068698,127.18206,-60.122574,"V Car          ","DCEP    ",6.697,7.37,0.164,0.06,127.18206,-60.12257,245,5302258008774271488,127.18202419615,-60.12256357730,1267.732751473030000,1231.983393796040000,1305.577766991670000,1054.814053856540,1,1
0.123512,218.13785,-56.887714,"V Cen          ","DCEP    ",5.494,6.82,0.265,0.04,218.13783,-56.88772,246,5891675303053080704,218.13779457197,-56.88774548800,731.785966135862000,708.393116195620000,756.746576631677000,1352.607415090860,1,1
0.076013,342.15833,56.321537,"V Lac          ","DCEP    ",4.984,8.94,0.293,0.06,342.15833,56.32154,247,2003938801532007808,342.15828948567,56.32153350413,2145.701917244270000,1992.610162746480000,2323.520575768990000,1012.537507194710,1,1
0.265786,140.56737,-55.96032,"V Vel          ","DCEP    ",4.371,7.59,0.225,-0.15,140.56737,-55.96032,248,5309930194773990400,140.56728948408,-55.96026001250,1065.584265886840000,1029.076879647630000,1104.726783529750000,2158.194569876780,1,1
0.090341,203.49596,-64.05556,"VW Cen         ","DCEP    ",15.036,10.28,0.424,0.0,203.49596,-64.05556,249,5864955727424819200,203.49589961765,-64.05556073677,3983.613451561260000,3526.086778068140000,4569.775488371800000,1577.879421063500,1,1
0.076321,188.32779,-63.506363,"VW Cru         ","DCEP    ",5.265,9.6,0.64,0.15,188.32779,-63.50636,250,6053622679932061056,188.32774811109,-63.50636967073,1235.771272264180000,1169.493551717250000,1309.854565564260000,1594.887379393300,1,1
0.048354,112.95454,-20.149666,"VW Pup         ","DCEP    ",4.285,11.38,0.499,-0.14,112.95454,-20.14967,251,5620400182140135168,112.95453038788,-20.14965747550,4743.937509635980000,4034.056830407670000,5715.463964408400000,1230.667226196760,1,1
0.061563,314.3368,40.1775,"VX Cyg         ","DCEP    ",20.133,10.07,0.836,0.14,314.3368,40.1775,252,1873250780732545920,314.33678038551,40.17748705684,2629.713348261470000,2448.754850796680000,2838.594424879270000,918.020752125439,1,1
0.018465,31.952002,58.44354,"VX Per         ","DCEP    ",10.889,9.31,0.478,0.01,31.952,58.44354,253,506779550797525760,31.95200205990,58.44353369209,2770.855968617320000,2550.230445349360000,3031.672088462140000,993.835353767324,1,1
0.011646,113.1527,-21.930426,"VX Pup         ","DCEP(B) ",3.012,8.31,0.128,-0.03,113.1527,-21.93043,254,5619192029327633664,113.15269945302,-21.93042763232,1516.157639928660000,1428.957449712220000,1614.448788598640000,1344.700418134240,1,1
0.110413,161.13622,-57.56537,"VY Car         ","DCEP    ",18.89,7.46,0.27,0.17,161.13622,-57.56537,255,5351161399785606016,161.13616184156,-57.56535763619,1854.059085208620000,1719.141973733660000,2011.366009357120000,1272.882149726020,1,1
0.065773,316.0693,39.97225,"VY Cyg         ","DCEP    ",7.857,9.58,0.596,0.06,316.0693,39.97225,256,1873112207907294848,316.06930269199,39.97223374193,2103.468293088200000,1983.324621552640000,2238.721686402270000,1047.433856778720,1,1
0.058966,273.019,-20.704018,"VY Sgr         ","DCEP    ",13.557,11.45,0.903,0.32,273.01904,-20.70402,257,4094007532908816896,273.01902611084,-20.70402397560,2424.224669131130000,2026.561865212080000,3003.512495343070000,1567.498817807250,1,1
0.082669,111.61768,-25.926783,"VZ CMa         ","DCEPS   ",3.126,9.41,0.446,0.0,111.61769,-25.92678,258,5613541295473114496,111.61766939135,-25.92676852484,1845.803586681700000,1742.100324339480000,1962.360245825850000,1807.149720025070,1,1
0.079030,327.92267,43.134037,"VZ Cyg         ","DCEP    ",4.864,8.96,0.291,0.11,327.92267,43.13404,259,1960750328384177408,327.92264973967,43.13402364656,2153.663403072710000,2026.725687870130000,2297.122137807270000,981.453414034750,1,1
0.045610,114.64683,-28.49961,"VZ Pup         ","DCEP    ",23.175,9.67,0.433,-0.07,114.64683,-28.49961,260,5600052040150252800,114.64681845518,-28.49960117775,5792.941350739670000,5003.521470290460000,6849.102187676570000,1736.537654258900,1,1
0.033181,98.73939,15.330472,"W Gem          ","DCEP    ",7.914,6.96,0.264,0.04,98.73938,15.33047,261,3356940155020790656,98.73938123301,15.33046096071,1103.153631836750000,1055.165960835470000,1155.621854316160000,1070.709458717700,1,1
0.152990,271.2551,-29.580084,"W Sgr          ","DCEP    ",7.595,4.67,0.109,0.07,271.2551,-29.58008,262,4050309195613114624,271.25513211864,-29.58010906698,1079.030637883390000,603.762785814652000,4522.805669728760000,2324.406724186990,1,1
0.088603,162.89903,-59.385002,"WW Car         ","DCEP    ",4.677,9.75,0.384,-0.02,162.89903,-59.385,263,5338438297925480320,162.89898539609,-59.38499302654,2478.119021344480000,2323.621300911800000,2654.081343404770000,1464.639574209910,1,1
0.011818,98.40492,9.203567,"WW Mon         ","DCEP    ",4.662,12.51,0.566,-0.3,98.40492,9.20357,264,3326443821335586816,98.40492428821,9.20356760737,4624.231654974340000,3514.581847630200000,6376.362211505920000,1265.476570732010,1,1
0.051384,115.47871,-21.13307,"WW Pup         ","DCEP    ",5.517,10.6,0.334,-0.12,115.47871,-21.13307,265,5715183929918131968,115.47869887644,-21.13305754191,5677.655440681790000,4786.495003982490000,6896.581934972550000,1119.530627037950,1,1
0.051784,115.49585,-25.87618,"WX Pup         ","DCEP    ",8.937,9.06,0.306,0.11,115.49585,-25.87618,266,5613972681993587200,115.49583854967,-25.87617026157,2753.224803379810000,2486.779700591400000,3081.258120853770000,1460.720178732150,1,1
0.110247,163.82803,-60.939987,"WZ Car         ","DCEP    ",23.018,9.26,0.356,0.08,163.82803,-60.93999,267,5338182833266967680,163.82797753287,-60.93997684696,3202.276837088900000,2913.359604805970000,3552.624265256800000,1682.657620090790,1,1
0.039650,274.2488,-19.07583,"WZ Sgr         ","DCEP    ",21.851,8.02,0.457,0.24,274.2488,-19.07583,268,4094784475310672128,274.24882142886,-19.07583136487,1875.188356866280000,1622.724109869680000,2217.121226907360000,1545.437869293400,1,1
0.100485,191.59283,-59.124725,"X Cru          ","DCEP    ",6.22,8.4,0.294,0.2,191.59283,-59.12473,269,6059764002146656128,191.59278019629,-59.12472733402,1817.728118510340000,1674.673701294300000,1986.801166865620000,1324.871491421470,1,1
0.131626,310.8508,35.5878,"X Cyg          ","DCEP    ",16.386,6.39,0.251,0.15,310.8508,35.5878,270,1870258975238302208,310.85076345787,35.58777728102,1079.276804837530000,1048.472031050010000,1111.910796456150000,995.383433059348,1,1
0.035536,342.26324,56.428204,"X Lac          ","DCEPS   ",5.445,8.41,0.31,0.04,342.26324,56.4282,271,2004036486267748352,342.26322755637,56.42819688559,1907.068068422340000,1774.991557772800000,2059.796415848220000,1012.771908114060,1,1
0.032881,113.19597,-20.909689,"X Pup          ","DCEP    ",25.973,8.51,0.396,0.03,113.19597,-20.90969,272,5620098679741674496,113.19596478095,-20.90968245985,3002.442510259550000,2647.344716836570000,3461.270067153840000,1262.506306475840,1,1
0.184969,266.8901,-27.830791,"X Sgr          ","DCEP    ",7.013,4.56,0.189,0.15,266.8901,-27.83079,273,4057701830728920064,266.89007560093,-27.83083324279,290.847727062037000,274.286285671698000,309.500390017306000,2276.162240265920,1,1
0.096687,299.3692,26.556467,"X Vul          ","DCEP    ",6.32,8.85,0.775,0.12,299.3692,26.55647,274,2027263738130844288,299.36918305677,26.55644978974,1152.358636565810000,1101.945689549640000,1207.509521702700000,1324.264997482260,1,1
0.105669,164.28839,-65.13476,"XX Car         ","DCEP    ",15.716,9.35,0.351,0.17,164.2884,-65.13475,275,5238808628736339584,164.28833805176,-65.13474434185,3407.607293491110000,3109.160952016600000,3767.552137936800000,2200.324231102700,1,1
0.058567,205.07768,-57.61318,"XX Cen         ","DCEP    ",10.953,7.82,0.245,0.21,205.07768,-57.61318,276,5871922507947292032,205.07765391533,-57.61318375961,1772.490163915710000,1646.432566013630000,1918.940976355000000,1349.123810711080,1,1
0.026987,103.050705,-2.8069594,"XX Mon         ","DCEP    ",5.457,11.92,0.586,-0.03,103.05071,-2.80696,277,3105860283909081728,103.05070509208,-2.80695968282,3784.314906390860000,3260.889027741800000,4490.157278516160000,1309.438166542020,1,1
0.021630,276.18542,-16.797173,"XX Sgr         ","DCEP    ",6.424,8.87,0.493,0.15,276.18542,-16.79717,278,4096979650282842112,276.18541944250,-16.79717376101,1377.610360204090000,1272.224568429450000,1501.612329752580000,1578.886626574770,1,1
0.130033,159.03584,-56.04324,"XX Vel         ","DCEP    ",6.985,10.71,0.53,0.0,159.03584,-56.04324,279,5352181712213705856,159.03578277207,-56.04322629446,3785.218983019580000,3347.504933001160000,4345.218694732700000,1164.988883422710,1,1
0.087164,165.56694,-64.26291,"XY Car         ","DCEP    ",12.435,9.29,0.395,0.1,165.56693,-64.26291,280,5240441472232302848,165.56688244967,-64.26289331378,2799.690497811910000,2601.275759824140000,3030.072856969330000,2115.414870876690,1,1
0.016186,12.471933,60.127384,"XY Cas         ","DCEP    ",4.502,9.97,0.517,0.08,12.47193,60.12738,281,426881614218441600,12.47192086509,60.12737914555,2308.885528091710000,2156.208540649570000,2484.157270212320000,993.187324572958,1,1
0.131892,166.05614,-60.979927,"XZ Car         ","DCEP    ",16.65,8.6,0.372,0.2,166.05614,-60.97993,282,5338036117182452096,166.05606959449,-60.97991443698,2215.733631999040000,2054.863948772310000,2403.247752927430000,1628.647968857760,1,1
0.015672,105.10347,-20.431704,"XZ CMa         ","DCEP    ",2.558,12.97,0.266,0.0,105.10347,-20.4317,283,2932101334643047680,105.10346803188,-20.43169574629,4577.879701847060000,3826.813940425560000,5648.367143197830000,1529.379413085420,1,1
0.015894,82.1635,42.437733,"Y Aur          ","DCEP    ",3.86,9.63,0.384,-0.15,82.16349,42.43773,284,195373217573454464,82.16349485841,42.43772602656,1813.536634008710000,1666.353782224680000,1988.453982363330000,1257.345230389440,1,1
0.074456,332.2621,51.045856,"Y Lac          ","DCEP    ",4.324,9.15,0.212,0.01,332.2621,51.04586,285,1977074811892425600,332.26206230738,51.04584529328,2310.405149918400000,2138.131853637960000,2511.935392458710000,1073.433778673130,1,1
0.069427,268.16125,-6.1435766,"Y Oph          ","DCEP?   ",17.125,6.171,0.606,0.11,268.16125,-6.14358,286,4175017625462647168,268.16124480829,-6.14359643968,723.293931299959000,681.086964710247000,770.971486322831000,1413.477760925240,1,1
0.161533,275.34576,-18.859999,"Y Sgr          ","DCEP    ",5.773,5.75,0.203,0.11,275.3458,-18.86,287,4096107909387492992,275.34576125981,-18.86003244246,5495.015862443960000,3475.956477432400000,8587.593412151520000,1596.047470674250,1,1
0.015530,78.8416,40.078022,"YZ Aur         ","DCEP    ",18.193,10.35,0.548,-0.29,78.84159,40.07802,288,188724234539584256,78.84159557759,40.07802057516,4662.992321500540000,3873.870226315260000,5790.754260388470000,1331.118430692610,1,1
0.113503,157.07019,-59.35019,"YZ Car         ","DCEP    ",18.168,8.71,0.324,0.07,157.07019,-59.35019,289,5255254711361371520,157.07013220711,-59.35017857500,2865.654088994740000,2625.916412604640000,3152.065784520790000,1564.199351380120,1,1
0.054967,282.3691,-16.723026,"YZ Sgr         ","DCEP    ",9.554,7.33,0.289,0.11,282.3691,-16.72303,290,4099189015819292800,282.36912120771,-16.72304104989,1262.067788795800000,1186.043547465720000,1348.301083232580000,1961.672901967930,1,1
0.097655,106.02721,20.570301,"zet Gem        ","DCEP    ",10.15,3.92,0.041,0.06,106.02721,20.5703,291,3366754155291077632,106.02717789987,20.57029437169,449.709888836807000,392.298441253700000,526.377085625644000,696.065735650930,1,1
0.100642,340.2173,56.829468,"Z Lac          ","DCEP    ",10.886,8.42,0.352,0.07,340.2173,56.82947,292,2007201567928631296,340.21724254491,56.82945616081,2056.508479508110000,1903.644942039230000,2235.283891706160000,1072.214086473740,1,1
0.053249,280.73865,-5.8209033,"Z Sct          ","DCEP    ",12.901,9.59,0.535,0.34,280.73865,-5.8209,293,4253435825622331392,280.73863951575,-5.82091246580,2289.722210740370000,2065.230445315080000,2567.202608557850000,1533.899009268810,1,1
0.141522,158.29521,-58.498634,"Y Car          ","DCEP(B) ",3.64,8.14,0.157,0.08,158.29521,-58.49863,294,5351428787262634624,158.29513800503,-58.49862284862,3022.899254807260000,2719.427287652970000,3399.367207898160000,1393.176511136220,1,1
0.096105,160.59596,-61.165916,"EY Car         ","DCEP(B) ",2.876,10.38,0.386,-0.14,160.59596,-61.16591,295,5254070090673438592,160.59590940850,-61.16590129903,2788.334455372600000,2600.364500312510000,3004.865047616680000,1819.793319528980,1,1
0.106772,155.08488,-59.37662,"GZ Car         ","DCEP(B) ",4.159,10.28,0.29,-0.04,155.08488,-59.37662,296,5255066591776722432,155.08483163315,-59.37660897916,2677.454821855950000,2475.230685534580000,2914.668481628040000,1637.342189377820,1,1
0.111220,175.24391,-62.692482,"UZ Cen         ","DCEP(B) ",3.334,8.75,0.265,-0.16,175.24391,-62.69248,297,5333340824575196800,175.24384484936,-62.69247462057,1540.974248772700000,1472.336267183240000,1616.189591714050000,1579.130576607270,1,1
0.126158,177.31673,-63.078583,"BK Cen         ","DCEP(B) ",3.174,10.21,0.371,0.1,177.31673,-63.07858,298,5333259323269569792,177.31664950017,-63.07857633821,2750.256043039940000,2560.761154236050000,2969.234002165560000,1584.577401128880,1,1
0.032677,275.61276,-10.124772,"V0458 Sct      ","DCEP(B) ",3.385,9.79,0.585,0.12,275.6128,-10.12477,299,4154536747505387648,275.61278388362,-10.12477171397,1937.950365089760000,1754.194273910980000,2163.427493074560000,1410.720520725980,1,1
0.044299,241.82918,-62.91056,"U TrA          ","DCEP(B) ",2.568,7.95,0.164,-0.12,241.82918,-62.91056,300,5829232354047904256,241.82917047369,-62.91057244509,1106.694242505660000,1057.848198100180000,1160.178267090670000,1763.491165304080,1,1
0.126174,129.94064,-43.860878,"AP Vel         ","DCEP(B) ",3.128,10.0,0.46,-0.03,129.94064,-43.86088,301,5523256203825403392,129.94061314117,-43.86085432454,1711.138537105280000,1626.910604908660000,1804.366771973290000,1192.154565952130,1,1
0.078853,172.17776,-59.428703,"V1048 Cen      ",DCEPS(B),0.922,10.6,0.387,-0.15,172.17776,-59.4287,302,5336171517280056448,172.17772184807,-59.42869880716,2149.685137538330000,2026.496712525600000,2288.451553222650000,1385.385982543840,1,1
0.145345,292.339,-7.044086,"U Aql          ","DCEP    ",7.024,6.45,0.377,0.07,292.339,-7.04409,303,4207681367143932800,292.33901036962,-7.04412430546,1026.230896883610000,922.494233742932000,1155.678143802110000,1461.117749510260,1,1
0.037453,289.35065,-9.080997,"BC Aql         ","CWB     ",2.905,13.145,0.348,0.0,289.35065,-9.081,304,4201372919186754048,289.35065439101,-9.08100771560,4240.280274935880000,3652.710509220250000,5035.287177123580000,1665.916233994980,1,1
0.103850,286.69232,14.929516,"EV Aql         ","DCEP    ",38.705,11.9,0.705,0.0,286.69232,14.92952,305,4512633184897230336,286.69230118023,14.92949877066,7856.544442115270000,5946.694853323350000,10677.789637773700000,1597.543237501720,1,1
0.097365,300.29092,15.803523,"KL Aql         ","DCEP    ",6.108,10.17,0.228,0.0,300.29092,15.80352,306,1808020329279916288,300.29090347614,15.80350179758,3849.367454175980000,3364.709715457790000,4486.331307717080000,1547.274848511430,1,1
0.033139,285.3322,0.1470092,"V0336 Aql      ","DCEP    ",7.304,9.85,0.63,0.0,285.3322,0.14701,307,4265899816338237696,285.33220797060,0.14700336756,2019.040315784320000,1784.508685736940000,2321.807487904130000,1338.895803913700,1,1
0.107331,284.3511,-0.7302286,"V0493 Aql      ","DCEP    ",2.988,11.04,0.73,0.0,284.35114,-0.73023,308,4265371574109405824,284.35110673574,-0.73023867567,2337.640382083220000,2119.502733979030000,2604.142850187790000,1341.772043086900,1,1
0.144455,288.65875,6.482553,"V0526 Aql      ","DCEP    ",4.21,12.78,0.924,0.0,288.65875,6.48255,309,4306046593639867776,288.65872334105,6.48252232162,2133.524458328260000,1938.099043841190000,2371.370507087450000,1284.051103108680,1,1
0.100299,287.50174,12.536557,"V0916 Aql      ","DCEP    ",13.441,10.78,1.024,0.0,287.50174,12.53656,310,4313179507891570304,287.50172458624,12.53653630503,1986.531261913590000,1799.587893744670000,2215.526987152250000,1432.235268022020,1,1
0.115470,287.99655,4.3548555,"V1344 Aql      ","DCEPS   ",7.477,7.77,0.588,0.0,287.99655,4.35486,311,4293157229319068544,287.99653971677,4.35482998861,891.294635232346000,857.665907640904000,927.615500517267000,1294.523391839340,1,1
0.011003,91.35182,28.789705,"AS Aur         ","DCEP    ",3.175,11.92,0.385,0.0,91.35182,28.7897,312,3437377432112957952,91.35181877432,28.78970091085,5765.006954126400000,4434.957384305380000,7716.312956968150000,1143.645960716300,1,1
0.027459,86.71173,31.59792,"AX Aur         ","DCEP    ",3.047,12.42,0.562,-0.03,86.71173,31.59792,313,3445039825569144192,86.71172984703,31.59791189549,4944.940405506340000,3984.215129241130000,6363.561419417780000,1246.340432096080,1,1
0.079624,90.118774,35.312183,"CO Aur         ",DCEPS(B),1.784,8.25,0.207,0.0,90.11878,35.31218,314,3451987987438434944,90.11877055908,35.31215953103,1016.650828345350000,967.233462598095000,1071.282480483550000,1022.982339491910,1,1
0.019530,73.82548,39.979717,"FF Aur         ","DCEP    ",2.12,13.73,0.543,0.0,73.82548,39.97972,315,200016111582079744,73.82547977289,39.97971590607,6991.170225520400000,5657.151185668820000,8864.244847648700000,1185.158792938160,1,1
0.014059,84.11147,44.591362,"GT Aur         ","DCEP    ",4.405,12.19,0.356,0.0,84.11148,44.59136,316,197337185858157440,84.11147738908,44.59135507855,5993.454073680250000,5001.926632919400000,7359.925452995920000,1100.794806632560,1,1
0.009805,50.949512,59.35567,"AC Cam         ","DCEP    ",4.157,12.61,0.904,0.0,50.94951,59.35567,317,462252662762965120,50.94951244943,59.35566900518,3885.105386434270000,3392.468137643340000,4531.261619804690000,1231.633111835180,1,1
0.028192,54.083942,62.287224,"AM Cam         ","DCEP    ",3.997,13.52,0.972,0.0,54.08394,62.28722,318,486834100624652800,54.08394715040,62.28722674724,4869.447509486300000,4276.649346136780000,5636.299197995340000,1322.056729932920,1,1
0.080220,76.63184,55.353527,"CK Cam         ","DCEP    ",3.295,7.54,0.404,0.0,76.63185,55.35353,319,279382060625871360,76.63187927400,55.35351533566,769.458354965707000,749.317530724091000,790.690944769663000,1002.914330445490,1,1
0.021237,61.537365,58.808746,"LO Cam         ","DCEP    ",12.639,11.045,0.517,0.0,61.53737,58.80875,320,470386952863752576,61.53736310413,58.80874503616,5490.314645080480000,4467.858410803780000,6979.220181898510000,1351.344230309970,1,1
0.025929,59.373928,54.938076,"MN Cam         ","DCEP    ",8.196,12.289,0.613,0.0,59.37393,54.93808,321,444443941646255232,59.37392543404,54.93807365803,3000.249036879400000,2583.175986812950000,3565.444768264040000,1209.840581146660,1,1
0.017168,60.378872,55.04533,"MQ Cam         ","DCEP    ",6.6,12.947,0.645,0.0,60.37887,55.04533,322,468431815031779456,60.37887548055,55.04533225598,3872.043247501450000,3361.859482838260000,4548.710809507300000,1248.172387415040,1,1
0.175161,111.52999,-25.257343,"SS CMa         ","DCEP    ",12.361,9.93,0.551,0.01,111.52999,-25.25734,323,5616601820448126336,111.52996133429,-25.25729897738,4313.313166326070000,3814.817885973730000,4953.244017805610000,1765.439721988180,1,1
0.008012,107.31422,-13.786089,"TV CMa         ","DCEP    ",4.67,10.59,0.574,0.06,107.31421,-13.78609,324,3044483895581000192,107.31421064989,-13.78608836869,2918.631357316080000,2650.499369808500000,3244.962209810320000,1481.648741410510,1,1
0.032576,354.31693,62.428993,"RS Cas         ","DCEP    ",6.296,9.94,0.797,0.0,354.31693,62.42899,325,2015820463470505600,354.31690557418,62.42898861405,1624.295684126450000,1541.594209016160000,1716.171747391450000,1173.150629128030,1,1
0.036443,18.171522,61.213356,"UZ Cas         ","DCEP    ",4.26,11.37,0.469,0.0,18.17152,61.21336,326,522468168674975616,18.17150437365,61.21335318838,5234.181834981260000,4543.748651789050000,6138.803712971530000,1059.498884352640,1,1
0.030049,27.779257,59.888214,"VV Cas         ","DCEP    ",6.207,10.78,0.489,0.0,27.77926,59.88821,327,506581226385580288,27.77924633903,59.88821456646,2727.148928410550000,2441.143337731240000,3085.091551052840000,1034.777295200440,1,1
0.024298,16.450933,61.754936,"VW Cas         ","DCEP    ",5.994,10.75,0.523,0.0,16.45093,61.75494,328,522737136701920384,16.45092550049,61.75493357424,3590.024138772920000,3199.543130064160000,4081.852532944440000,1089.239588727260,1,1
0.026827,8.3174925,62.907265,"AP Cas         ","DCEP    ",6.847,11.56,0.769,0.0,8.31749,62.90726,329,430766016998901376,8.31747331264,62.90726030533,4483.304158649990000,3834.869579991450000,5361.849112169880000,1154.310924242340,1,1
0.041064,6.4072285,64.2299,"AS Cas         ","DCEP(B) ",3.021,12.24,0.815,0.0,6.40723,64.22989,330,431184518613946112,6.40720414754,64.22989109669,2857.388671284560000,2630.117409506510000,3126.191684931980000,1257.272720316930,1,1
0.011789,19.00502,61.62071,"AW Cas         ","DCEP    ",4.278,12.06,0.86,0.0,19.00502,61.62071,331,510584788742165760,19.00501817200,61.62070532745,2771.456967454590000,2462.419244516620000,3164.338449235110000,1089.923224257080,1,1
0.018114,24.749945,64.98924,"AY Cas         ","DCEP    ",2.872,11.54,0.76,0.0,24.74994,64.98924,332,513074186146353536,24.74993829496,64.98923764135,3227.876482910940000,2896.850732912980000,3640.408928770430000,1401.638743194690,1,1
0.035540,3.5134547,60.986263,"BF Cas         ","DCEP    ",3.63,12.47,0.731,0.0,3.51345,60.98626,333,429562773322439296,3.51343174843,60.98626392024,3585.088184309320000,3287.616196036940000,3939.023048367360000,1042.636998344540,1,1
0.008421,18.75456,65.5994,"BP Cas         ","DCEP    ",6.273,10.93,0.864,0.0,18.75456,65.5994,334,525136962570940160,18.75455580962,65.59940470934,2485.125116295660000,2322.108237358780000,2672.123560724980000,1416.251806452010,1,1
0.027195,22.504936,62.28407,"BV Cas         ","DCEP    ",5.4,12.4,0.978,0.0,22.50494,62.28407,335,510852725982463232,22.50492381842,62.28406861673,3141.931232603660000,2871.277165502720000,3466.644716326500000,1160.477842345100,1,1
0.011924,26.799664,61.422485,"BY Cas         ","DCEPS   ",3.221,10.37,0.76,0.0,26.79966,61.42249,336,511226491206912128,26.79965291523,61.42248857612,1963.573914004030000,1827.537045630160000,2120.908813423420000,1127.501195776750,1,1
0.049709,356.26096,63.003853,"CD Cas         ","DCEP    ",7.801,10.78,0.745,0.0,356.26096,63.00385,337,2016028168089215488,356.26092604855,63.00384617615,2429.092071390890000,2257.509408314100000,2628.090708091130000,1202.025513846700,1,1
0.064025,0.2468267,60.959007,"CG Cas         ","DCEP    ",4.365,11.38,0.667,0.0,0.24683,60.95901,338,429385923752386944,0.24679854908,60.95900195774,3868.885088085760000,3463.520855645220000,4374.390102079230000,1049.815209240740,1,1
0.020153,5.0128136,63.179794,"CT Cas         ","DCEP    ",3.811,12.26,0.745,0.0,5.01281,63.17979,339,430647231080076416,5.01279810206,63.17978931609,2996.944438596950000,2717.310709842460000,3337.968458020460000,1175.927788274070,1,1
0.003533,354.86374,62.37214,"CZ Cas         ","DCEP    ",5.664,11.74,0.761,0.0,354.8637,62.37214,340,2015622212085282048,354.86370915769,62.37213804484,3781.392048240930000,3301.800564743780000,4410.121033655320000,1164.327575798030,1,1
0.076024,354.70166,59.391827,"DW Cas         ","DCEP    ",4.998,11.12,0.807,0.0,354.70166,59.39183,341,2011315528113463808,354.70162305606,59.39182100358,2595.795231610850000,2427.678684052600000,2788.179551526190000,996.940649603444,1,1
0.042457,0.6740728,61.861073,"EX Cas         ","DCEP    ",4.305,12.82,0.731,0.0,0.67407,61.86107,342,429890595286480384,0.67404500468,61.86106907541,4957.745626878280000,4281.269194737890000,5854.336466029380000,1098.350117675850,1,1
0.027108,9.185459,62.274235,"FW Cas         ","DCEP    ",6.237,12.44,0.857,0.0,9.18546,62.27424,343,430670222050230912,9.18544445707,62.27423663706,3430.211146906440000,3127.400156465060000,3794.990576041760000,1110.205424627200,1,1
